customerID,tenure,MonthlyCharges,TotalCharges,Churn,Partner,MultipleLines,StreamingMovies,DeviceProtection,SeniorCitizen,StreamingTV,PaperlessBilling,OnlineSecurity,InternetService,TechSupport,PaymentMethod,PhoneService,Dependents,OnlineBackup,Contract,gender
8079-XRJRS,0.9027777777777777,0.7114427860696517,0.6643330876934416,1,0,2,0,1,0,0,1,1,1,0,0,1,0,0,1,1
1027-LKKQQ,1.0,0.618905472636816,0.6778336864406781,0,0,1,1,1,0,1,0,1,0,1,2,1,1,1,2,0
7148-XZPHA,0.7638888888888888,0.6084577114427862,0.4880308124539426,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1
8073-IJDCM,0.013888888888888888,0.020398009950248763,0.002337417096536478,1,1,1,2,2,0,2,0,2,2,2,1,1,0,2,0,0
5309-TAIKL,0.09722222222222221,0.4432835820895522,0.04816460943257186,0,1,1,1,1,0,0,1,0,0,1,2,1,0,1,0,0
6856-RAURS,0.027777777777777776,0.5636815920398011,0.015665300294767873,0,1,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0
8778-LMWTJ,0.125,0.56318407960199,0.08154476787030215,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
9717-IOAAF,0.375,0.0756218905472637,0.0907965641120118,0,1,2,2,2,0,2,0,2,2,2,3,1,1,2,2,1
8884-ADFVN,0.09722222222222221,0.8328358208955223,0.08069846168017687,1,0,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1
2845-KDHVX,0.8888888888888888,0.49800995024875616,0.5041912306558586,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,2,0
0848-SOMKO,0.9722222222222222,0.3,0.39641672807663975,0,1,0,1,1,0,0,1,1,0,1,2,0,0,1,2,1
2720-WGKHP,0.027777777777777776,0.753731343283582,0.02092161016949153,1,1,2,1,0,1,1,0,0,1,0,0,1,0,1,0,1
6734-FQAJX,0.9305555555555555,0.863681592039801,0.8257760685335299,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,2,1
2869-ADAWR,0.625,0.7069651741293532,0.46251496868091385,1,1,2,0,0,0,1,0,0,1,0,3,1,0,0,0,0
1535-VTJOQ,0.3333333333333333,0.06865671641791044,0.06367446573323508,0,1,2,2,2,0,2,1,2,2,2,3,1,0,2,2,0
6368-TZZDT,0.05555555555555555,0.01243781094527363,0.011151667280766397,0,0,1,2,2,0,2,1,2,2,2,3,1,1,2,2,1
0943-ZQPXH,0.611111111111111,0.7432835820895523,0.4747259579955785,0,0,1,1,1,0,1,0,0,1,0,2,1,1,1,0,1
1293-BSEUN,1.0,0.024378109452736302,0.1706775055268976,0,0,1,2,2,0,2,0,2,2,2,1,1,1,2,2,0
9894-EZEWG,0.013888888888888888,0.5577114427860697,0.008555176860722182,1,1,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0
1302-TPUBN,0.9166666666666666,0.010945273631840807,0.14287030213706708,0,1,1,2,2,0,2,1,2,2,2,2,1,0,2,2,1
7851-FLGGQ,0.013888888888888888,0.2626865671641791,0.005141166175386884,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0637-UBJRP,0.18055555555555555,0.6547263681592039,0.1261168938835667,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1
0940-OUQEC,0.1388888888888889,0.6213930348258706,0.090825350036846,1,1,2,0,0,0,0,0,0,1,0,2,1,0,0,0,1
2378-VTKDH,0.9027777777777777,0.8567164179104477,0.7574785832719235,0,0,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1
0927-CNGRH,0.013888888888888888,0.012935323383084563,0.002251059322033899,0,1,1,2,2,0,2,1,2,2,2,1,1,1,2,0,1
8608-OZTLB,0.5277777777777778,0.5552238805970149,0.32266718865143706,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1
2335-GSODA,0.3194444444444444,0.21741293532338307,0.09876450810611645,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,2,1
1952-DVVSW,0.1388888888888889,0.01840796019900498,0.021232498157700813,0,0,1,2,2,0,2,1,2,2,2,1,1,0,2,1,0
0702-PGIBZ,0.05555555555555555,0.8303482587064676,0.041975635593220345,1,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0,1
6656-GULJQ,1.0,0.6497512437810945,0.7016051031687547,0,0,2,1,1,0,1,0,1,0,1,3,1,1,1,2,1
9853-JFZDU,0.4861111111111111,0.38407960199004976,0.21429393883566694,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1963-VAUKV,0.013888888888888888,0.021393034825870627,0.002348931466470155,1,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,0
3777-XROBG,0.8055555555555555,0.012935323383084563,0.12431489498894624,0,0,1,2,2,0,2,1,2,2,2,3,1,1,2,2,0
6994-FGRHH,0.9722222222222222,0.8746268656716417,0.8607106669123067,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1
4000-VGMQP,0.5277777777777778,0.6039800995024875,0.3296045965364776,0,0,2,1,1,0,1,1,0,0,0,3,1,1,0,1,1
3999-WRNGR,0.8333333333333333,0.3134328358208955,0.35342782792925576,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3466-RITXD,0.3611111111111111,0.7378109452736319,0.2705646647015476,0,1,2,0,0,0,1,0,1,1,0,3,1,0,0,0,1
2680-XKKNJ,0.1111111111111111,0.39751243781094525,0.054031180913780404,0,1,1,0,0,0,0,1,1,0,1,2,1,0,0,1,0
3058-HJCUY,0.5694444444444444,0.8393034825870646,0.48514070560058964,1,0,2,1,1,0,1,0,0,1,1,0,1,1,1,1,1
2974-GGUXS,0.5,0.7333333333333334,0.3800951086956523,0,0,2,0,0,1,1,0,0,1,0,3,1,0,0,0,0
7994-XIRTR,0.75,0.46766169154228854,0.4064515014738394,0,1,1,1,1,1,0,1,0,0,1,2,1,0,1,1,1
3259-FDWOY,0.986111111111111,0.873134328358209,0.8893353905674283,1,0,2,1,1,0,1,0,0,1,0,2,1,1,0,2,1
2101-RANCD,0.7638888888888888,0.5457711442786068,0.4772591193809875,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7921-BEPCI,1.0,0.4129353233830846,0.4910878776713339,0,1,2,0,0,0,0,1,1,0,0,2,1,0,0,2,0
0807-ZABDG,0.041666666666666664,0.3666666666666667,0.017806973102431838,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0
8510-TMWYB,0.75,0.4134328358208955,0.37380826271186446,0,0,2,0,1,0,0,0,0,0,0,2,1,1,0,2,0
3258-ZKPAI,1.0,0.9786069651741293,0.9600048360353723,0,0,2,1,1,0,1,0,1,1,1,2,1,1,0,2,1
1428-IEDPR,0.7222222222222222,0.9059701492537312,0.6599345983787768,0,1,2,1,1,0,1,0,1,1,1,0,1,0,1,2,1
5298-GSTLM,0.8333333333333333,0.827363184079602,0.7111965733235078,0,1,2,1,0,1,1,0,1,1,0,2,1,0,1,1,0
4450-YOOHP,0.5416666666666666,0.32238805970149254,0.21939480471628597,0,1,0,1,1,0,1,0,0,0,0,3,0,0,1,0,0
6728-CZFEI,0.20833333333333331,0.3771144278606965,0.10730241341193811,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0
5748-RNCJT,0.9583333333333333,0.8781094527363184,0.8461680176860723,1,1,2,1,1,0,1,0,0,1,1,2,1,0,1,2,1
3653-NCRDJ,0.5972222222222222,0.009452736318407956,0.08938029661016951,0,0,1,2,2,0,2,0,2,2,2,1,1,1,2,1,1
6121-TNHBO,0.875,0.6442786069651741,0.6037041728076641,0,1,2,0,1,1,1,1,1,0,1,2,1,0,0,1,0
5119-NZPTV,0.027777777777777776,0.5159203980099502,0.0163101050110538,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
6519-ZHPXP,1.0,0.8960199004975123,0.8842633106116434,0,0,1,1,1,0,1,0,1,1,1,2,1,1,0,2,0
7739-LAXOG,0.4444444444444444,0.7243781094527363,0.34019205969049376,1,0,2,1,1,0,0,0,0,1,0,2,1,1,1,0,0
3472-QPRCH,0.5555555555555556,0.06965174129353235,0.11593819086219603,0,0,2,2,2,0,2,1,2,2,2,3,1,1,2,2,1
8224-UAXBZ,0.8055555555555555,0.26965174129353237,0.2924765106853353,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
9610-WCESF,0.9305555555555555,0.2552238805970149,0.35662306558585116,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,2,1
9776-CLUJA,0.7083333333333333,0.5895522388059701,0.43839236366986006,1,0,2,0,0,1,0,0,1,1,0,0,1,0,1,0,0
2486-WYVVE,0.4305555555555555,0.6074626865671642,0.2860169491525424,0,0,2,1,1,0,1,0,0,0,1,1,1,0,1,1,1
3865-ZYKAD,0.9583333333333333,0.6631840796019901,0.6661811440677967,0,0,2,0,0,1,0,0,1,1,0,3,1,0,0,0,1
1422-DGUBX,0.4444444444444444,0.6069651741293532,0.3015786201179072,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,1,1
2999-AANRQ,0.29166666666666663,0.5253731343283582,0.17557686993367724,0,1,1,0,0,0,1,1,1,0,1,3,1,0,0,2,0
8668-KNZTI,0.7222222222222222,0.3532338308457711,0.3213257645541637,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1
0480-KYJVA,1.0,0.05970149253731341,0.2054739314664702,0,0,2,2,2,0,2,1,2,2,2,3,1,1,2,2,0
6034-ZRYCV,1.0,0.3577114427860697,0.4533725589535741,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0
9746-YKGXB,0.7222222222222222,0.25870646766169153,0.26207857406042745,0,0,0,1,1,0,0,1,1,0,0,2,0,1,1,1,1
3926-YZVVX,0.5694444444444444,0.31641791044776113,0.23363232313927784,0,1,1,0,0,0,0,1,0,0,1,2,1,0,1,1,0
6000-UKLWI,0.5694444444444444,0.018905472636815884,0.09238554716285927,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,2,1
2079-FBMZK,0.08333333333333333,0.5074626865671642,0.04817612380250553,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
6332-FBZRI,0.9305555555555555,0.508457711442786,0.5357924189388358,0,0,2,0,1,0,0,0,1,0,1,3,1,1,0,1,1
2096-XOTMO,0.2222222222222222,0.010945273631840807,0.03176814664701548,0,0,1,2,2,0,2,1,2,2,2,1,1,1,2,0,0
3266-FTKHB,0.2361111111111111,0.008955223880596996,0.039546103537214446,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,2,1
8221-EQDGL,0.4861111111111111,0.4253731343283582,0.24530789425202654,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1
2346-LOCWC,0.8055555555555555,0.02238805970149252,0.13718220338983053,0,0,1,2,2,0,2,1,2,2,2,3,1,1,2,2,0
6608-QQLVK,0.013888888888888888,0.32089552238805974,0.005814756816507002,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0298-XACET,0.7222222222222222,0.31791044776119404,0.2940770081061165,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,2,1
7560-QJAVJ,0.9722222222222222,0.6104477611940298,0.643589950257922,0,1,1,1,1,0,1,1,1,0,1,2,1,0,1,2,0
2995-YWTCD,0.2638888888888889,0.06616915422885569,0.05385270817980841,0,0,2,2,2,0,2,0,2,2,2,2,1,1,2,2,0
3551-HUAZH,0.013888888888888888,0.5587064676616916,0.00856669123065586,1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,1
9137-UIYPG,0.4861111111111111,0.882089552238806,0.4325315493736183,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0
2809-ZMYOQ,0.4444444444444444,0.8268656716417909,0.38399272291820197,0,1,2,1,1,0,1,0,0,1,0,0,1,0,1,0,0
5084-OOVCJ,0.2361111111111111,0.36915422885572136,0.10598977523949892,0,0,1,0,0,0,0,0,1,0,1,3,1,1,1,0,0
0254-WWRKD,0.9305555555555555,0.32139303482587056,0.39514439019896835,0,0,1,0,0,0,0,1,0,0,0,3,1,1,0,1,0
7727-SHVZV,0.125,0.01243781094527363,0.017311855195283717,0,1,1,2,2,0,2,1,2,2,2,2,1,0,2,0,0
6302-JGYRJ,0.4305555555555555,0.608955223880597,0.2979573507737657,1,1,2,1,0,0,1,0,0,0,1,1,1,1,0,1,1
5339-PXDVH,0.05555555555555555,0.7203980099502488,0.042367124170965366,0,1,2,0,0,0,1,1,1,1,0,0,1,0,1,0,1
2205-LPVGL,0.8055555555555555,0.7124378109452736,0.5901978168754607,0,0,2,0,0,1,0,0,1,1,1,2,1,1,0,1,1
8782-NUUOL,0.8333333333333333,0.6044776119402985,0.5528164148857776,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
3685-YLCMQ,0.8055555555555555,0.8597014925373135,0.7161477523949891,1,1,2,1,1,0,1,0,0,1,1,0,1,0,1,1,1
7601-WFVZV,0.013888888888888888,0.012935323383084563,0.002251059322033899,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,1
4609-KNNWG,0.375,0.01641791044776117,0.06334054900515845,0,0,1,2,2,0,2,1,2,2,2,1,1,1,2,2,0
4868-AADLV,0.9166666666666666,0.9751243781094526,0.9052885501105381,0,0,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
9529-OFXHY,0.20833333333333331,0.6915422885572139,0.14303150331613856,0,1,2,0,0,0,1,0,1,1,0,2,1,0,1,0,1
8634-MPHTR,0.6527777777777778,0.8139303482587064,0.5608707166543848,1,0,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1
2669-QVCRG,0.5694444444444444,0.6273631840796019,0.3673832442888726,0,1,2,0,0,0,0,0,1,1,0,3,1,0,1,0,0
2478-EEWWM,0.8194444444444444,0.25920398009950246,0.30705946020633756,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
9174-IHETN,0.6944444444444444,0.5184079601990049,0.4068717759764186,0,1,1,0,0,0,0,1,0,1,0,3,1,1,1,2,0
2233-TXSIU,0.2361111111111111,0.2606965174129353,0.09121108142962418,0,0,0,0,1,0,1,1,1,0,0,3,0,1,1,1,1
9644-UMGQA,0.08333333333333333,0.30746268656716413,0.03404223470891673,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1
3256-EZDBI,0.7083333333333333,0.11144278606965174,0.16803495762711865,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1
8761-NSOBC,0.611111111111111,0.8189054726368158,0.506419261238025,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1
0419-YAAPX,0.6805555555555555,0.6671641791044776,0.4948818625644805,0,0,1,0,0,0,1,0,0,1,0,3,1,0,0,0,1
8413-VONUO,0.027777777777777776,0.7701492537313434,0.01926354089904201,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1
0872-CASZJ,0.8194444444444444,0.5059701492537313,0.4717322218128224,0,0,2,1,0,0,0,0,1,0,1,1,1,0,1,1,1
4726-DLWQN,0.6944444444444444,0.5184079601990049,0.3977754237288136,0,1,2,0,0,1,1,0,1,0,0,2,1,0,0,0,1
8164-OCKUJ,0.8194444444444444,0.023383084577114438,0.1480747973470892,0,0,1,2,2,0,2,1,2,2,2,1,1,1,2,2,0
3094-JOJAI,0.25,0.5562189054726369,0.15970431098010318,0,1,2,0,0,0,0,1,0,1,0,1,1,0,1,0,1
9494-MRNYX,0.1388888888888889,0.5651741293532337,0.09053749078850407,0,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,1
2599-CZABP,0.19444444444444442,0.26218905472636816,0.07383589719970524,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1
7945-PRBVF,0.4861111111111111,0.031840796019900475,0.08122812269712602,0,1,1,2,2,0,2,1,2,2,2,2,1,0,2,2,1
4544-RXFMG,0.1111111111111111,0.25074626865671645,0.03978214812085483,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
0859-YGKFW,0.25,0.01791044776119402,0.03982820560058954,0,0,1,2,2,0,2,1,2,2,2,2,1,1,2,1,1
1150-FTQGN,0.8333333333333333,0.755223880597015,0.6691921518054533,0,0,2,0,0,0,1,1,1,1,0,2,1,1,0,1,0
9223-UCPVT,0.013888888888888888,0.7577114427860697,0.010869565217391306,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0
7196-LIWRH,0.08333333333333333,0.012935323383084563,0.014329633382461314,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,2,0
5448-VWNAM,0.2638888888888889,0.5736318407960199,0.15839167280766397,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0,0
1177-XZBJL,0.736111111111111,0.4567164179104478,0.40202998341930735,0,0,2,0,0,0,0,1,1,0,1,2,1,1,0,1,1
3518-FSTWG,1.0,0.908457711442786,0.9120186993367724,0,0,2,1,1,1,1,0,1,1,0,2,1,0,0,2,1
9330-VOFSZ,0.8333333333333333,0.9208955223880596,0.7646347641857039,0,0,2,1,1,0,1,0,0,1,1,3,1,0,0,2,0
4351-QLCSU,0.013888888888888888,0.3656716417910447,0.006332903463522477,1,1,1,0,0,0,1,0,0,0,0,3,1,0,1,0,0
0939-EREMR,0.18055555555555555,0.3502487562189055,0.0826846904937362,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0
9389-ACWBI,0.06944444444444445,0.5144278606965175,0.03689204126750185,0,0,1,0,0,0,0,1,0,1,0,3,1,1,1,0,0
5419-JPRRN,0.013888888888888888,0.827860696517413,0.011681328297715551,1,1,2,1,1,0,1,0,0,1,0,0,1,0,1,0,1
3644-QXEHN,0.18055555555555555,0.7835820895522387,0.1536535095799558,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1
2911-IJORQ,0.5138888888888888,0.7199004975124377,0.3867273857774503,0,1,2,1,1,0,1,0,1,0,1,2,1,0,0,1,1
5921-NGYRH,0.8888888888888888,0.5502487562189055,0.5485445836403833,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
2100-BDNSN,0.06944444444444445,0.49452736318407964,0.040334837877671344,1,0,2,0,1,0,1,1,0,0,1,2,1,0,1,0,0
5998-DZLYR,0.8472222222222222,0.7572139303482587,0.6566645173176124,0,0,2,1,0,0,0,0,0,1,1,2,1,0,0,2,0
0488-GSLFR,0.013888888888888888,0.5099502487562189,0.008002487103905675,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9318-NKNFC,0.013888888888888888,0.005970149253731349,0.002170458732498158,1,1,1,2,2,0,2,0,2,2,2,1,1,0,2,0,1
3985-HOYPM,0.3611111111111111,0.011442786069651711,0.06051377118644068,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,1,1
9728-FTTVZ,0.013888888888888888,0.5069651741293533,0.007967943994104644,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
9548-LERKT,0.3333333333333333,0.014925373134328346,0.055631678334561535,0,0,1,2,2,0,2,1,2,2,2,1,1,0,2,2,1
6576-FBXOJ,0.2361111111111111,0.36169154228855727,0.10763633014001475,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1
4310-KEDTB,0.3611111111111111,0.11492537313432838,0.09056051952837142,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
7254-IQWOZ,0.013888888888888888,0.5114427860696518,0.008019758658806192,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
2474-BRUCM,0.5555555555555556,0.8318407960199005,0.4705116985998527,1,0,2,1,0,1,1,1,1,1,0,0,1,0,1,0,1
4062-HBMOS,0.7222222222222222,0.843781094527363,0.617722918201916,0,1,2,1,1,0,1,0,0,1,0,0,1,0,0,0,1
0742-NXBGR,0.013888888888888888,0.6373134328358209,0.009476326455416361,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2676-ISHSF,0.013888888888888888,0.020398009950248763,0.002337417096536478,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,0,1
9236-NDUCW,0.29166666666666663,0.16766169154228855,0.08870670596904938,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,2,0
4753-PADAS,0.9305555555555555,0.8701492537313432,0.78492884119381,0,0,2,1,1,0,1,0,0,1,0,2,1,0,0,1,0
6103-QCKFX,0.611111111111111,0.37810945273631835,0.27859593773028746,0,0,1,0,0,0,0,1,1,0,1,2,1,1,1,0,0
7781-EWARA,0.9722222222222222,0.4189054726368159,0.47654522844509956,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1
6110-OHIHY,0.041666666666666664,0.6069651741293532,0.030812453942520274,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1
7018-FPXHH,0.7777777777777777,0.4134328358208955,0.3981035832719234,0,0,1,0,1,0,0,0,1,0,0,2,1,1,0,2,1
5889-LFOLL,0.18055555555555555,0.6601990049751243,0.1284082535003685,1,1,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0
5708-EVONK,0.8055555555555555,0.7477611940298508,0.6258750921149596,1,0,2,1,0,0,0,0,1,1,0,2,1,1,0,0,0
8708-XPXHZ,0.5833333333333333,0.7557213930348259,0.4820260685335299,1,0,2,1,0,0,1,0,0,1,0,0,1,1,1,0,0
0616-ATFGB,0.013888888888888888,0.06766169154228854,0.0028843496683861464,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
0572-ZJKLT,0.6388888888888888,0.8099502487562189,0.5331383566691231,0,0,2,1,1,0,0,1,1,1,1,1,1,1,1,2,0
5135-RDDQL,0.875,0.32238805970149254,0.37090664148857777,0,0,1,0,0,0,0,0,1,0,0,2,1,1,1,2,0
1353-LJWEM,0.15277777777777776,0.42437810945273624,0.07927643699336773,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1794-SWWKL,0.20833333333333331,0.4119402985074626,0.09984110169491527,0,0,2,0,1,0,0,0,0,0,1,2,1,1,1,0,1
6166-YIPFO,1.0,0.4621890547263682,0.5464777542372883,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,2,1
7016-BPGEU,0.40277777777777773,0.0681592039800995,0.08208018607221815,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
6876-ADESB,0.013888888888888888,0.3054726368159204,0.005636284082535005,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1
9332-GYWLO,0.08333333333333333,0.3641791044776119,0.04088752763448785,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0
1963-SVUCV,0.013888888888888888,0.2691542288557213,0.005216009579955785,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
4184-VODJZ,0.875,0.7273631840796019,0.6637688835666913,0,0,2,1,0,0,0,0,0,1,0,0,1,1,0,1,1
0220-EBGCE,0.027777777777777776,0.6726368159203979,0.01926354089904201,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1
1092-WPIVQ,0.25,0.0681592039800995,0.04933331798084009,0,0,2,2,2,0,2,1,2,2,2,1,1,1,2,2,0
7233-IOQNP,0.5972222222222222,0.15671641791044777,0.1733315677966102,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0
2834-JKOOW,0.20833333333333331,0.2751243781094527,0.07984639830508476,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0
2754-VDLTR,0.1388888888888889,0.7656716417910447,0.10712969786293296,1,1,2,1,0,0,1,1,0,1,0,0,1,1,1,0,1
2400-FEQME,0.7638888888888888,0.02238805970149252,0.13563352063375095,0,0,1,2,2,0,2,1,2,2,2,1,1,1,2,2,1
3190-XFANI,0.6805555555555555,0.8194029850746268,0.5837382553426677,1,1,2,1,0,0,1,0,0,1,1,2,1,1,1,1,1
7551-DACSP,0.08333333333333333,0.3686567164179104,0.03733534450994842,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1
4957-SREEC,0.9722222222222222,0.020895522388059695,0.1678910280029477,0,0,1,2,2,0,2,1,2,2,2,3,1,1,2,2,1
7235-NXZCP,0.027777777777777776,0.56318407960199,0.01800847457627119,1,1,2,0,0,1,0,0,0,1,0,1,1,0,1,0,1
0230-UBYPQ,0.875,0.17761194029850746,0.26470385040530586,0,0,0,0,0,1,0,1,1,0,1,2,0,0,1,1,1
4923-ADWXJ,0.3472222222222222,0.4731343283582089,0.19340111459100962,0,1,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0
1763-KUAAW,0.25,0.020895522388059695,0.042557111274871044,0,1,1,2,2,1,2,1,2,2,2,2,1,0,2,1,0
1104-TNLZA,0.38888888888888884,0.8711442786069651,0.34520081061164337,0,0,2,1,0,1,1,0,0,1,1,0,1,0,0,0,1
5195-KPUNQ,0.736111111111111,0.7810945273631841,0.5995014277818719,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0
0520-FDVVT,0.4861111111111111,0.8368159203980098,0.41752256816507005,1,1,1,1,1,0,1,0,0,1,0,2,1,0,0,1,1
3439-GVUSX,0.013888888888888888,0.061194029850746234,0.0028095062638172443,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1444-VVSGW,0.9722222222222222,0.9691542288557214,0.917562868459838,1,0,2,1,1,0,1,1,1,1,1,3,1,0,0,1,1
5712-PTIWW,0.027777777777777776,0.6129353233830845,0.017553656963890937,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
5949-HGVJL,0.3611111111111111,0.545273631840796,0.22562407885040534,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
5203-XEHAX,0.4722222222222222,0.45870646766169143,0.23639577192336042,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0
1635-HDGFT,0.2638888888888889,0.02238805970149252,0.0458905213706706,0,1,1,2,2,0,2,1,2,2,2,1,1,1,2,2,0
3315-TOTBP,0.20833333333333331,0.5746268656716418,0.13021025239498896,1,1,2,0,0,0,0,0,0,1,0,1,1,0,1,0,1
8050-XGRVL,0.861111111111111,0.36318407960199006,0.394407470523213,0,0,1,0,1,0,0,1,1,0,0,3,1,1,1,1,0
6661-HBGWL,0.5833333333333333,0.8606965174129354,0.4978180268975682,1,1,2,1,1,1,1,0,0,1,0,2,1,0,0,0,0
1518-VOWAV,0.125,0.5611940298507463,0.08100934966838615,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
9828-QHFBK,0.3333333333333333,0.32736318407960197,0.14688881724392044,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
3908-MKIMJ,0.9444444444444444,0.23582089552238805,0.34148742630803247,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1
5012-YSPJJ,0.4305555555555555,0.3592039800995025,0.189641672807664,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1
5909-ECHUI,0.013888888888888888,0.37810945273631835,0.006476833087693442,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1309-BXVOQ,0.29166666666666663,0.8741293532338307,0.25906756632277084,1,0,2,1,1,0,1,0,0,1,1,0,1,0,1,0,1
6728-VOIFY,0.875,0.7736318407960199,0.7034992170228446,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
9317-WZPGV,0.027777777777777776,0.6119402985074627,0.018353905674281506,1,1,1,1,0,1,0,0,0,1,0,2,1,0,1,0,0
4891-NLUBA,0.8472222222222222,0.4298507462686567,0.43192128776713345,0,0,0,1,1,0,1,0,0,0,1,2,0,1,0,2,0
2856-HYAPG,0.013888888888888888,0.5014925373134329,0.00790461495946942,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
8969-PRHFK,0.25,0.013930348258706454,0.04735284635224761,0,1,1,2,2,0,2,1,2,2,2,1,1,0,2,1,1
0661-KQHNK,0.08333333333333333,0.007462686567164173,0.012147660280029478,0,0,1,2,2,0,2,1,2,2,2,3,1,1,2,1,0
